LISTING_ID,SCRAPE_ID,SCRAPED_DATE,HOST_ID,HOST_NAME,HOST_SINCE,HOST_IS_SUPERHOST,HOST_NEIGHBOURHOOD,LISTING_NEIGHBOURHOOD,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,PRICE,HAS_AVAILABILITY,AVAILABILITY_30,NUMBER_OF_REVIEWS,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_VALUE
14847568,20200000000000,2021-04-12,91403199,Getaway,23/8/2016,f,Bankstown,Canterbury-Bankstown,Private room in guest suite,Private room,2,58,t,30,5,80,9,9,10,10,9
14848966,20200000000000,2021-04-12,91403199,Getaway,23/8/2016,f,Bankstown,Canterbury-Bankstown,Private room in house,Private room,2,58,t,30,0,,,,,,
14849739,20200000000000,2021-04-13,91403199,Getaway,23/8/2016,f,Bankstown,Canterbury-Bankstown,Private room in house,Private room,3,80,t,30,3,73,8,9,7,7,7
14857702,20200000000000,2021-04-12,93036327,Grant,1/9/2016,f,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,4,152,t,0,124,92,9,9,9,10,9
14858050,20200000000000,2021-04-12,40738113,Kellie,6/8/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,2,200,t,28,39,94,10,10,10,9,9
14859175,20200000000000,2021-04-11,57230989,Sam,3/2/2016,f,Bondi,Waverley,Private room in apartment,Private room,1,60,t,0,0,,,,,,
14859293,20200000000000,2021-04-12,91074998,Paul,21/8/2016,f,,Hornsby,Private room in house,Private room,1,32,t,29,7,94,9,9,10,10,9
14859321,20200000000000,2021-04-11,42230985,Ashley,22/8/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,4,151,t,0,2,,,,,,
14859331,20200000000000,2021-04-14,60432961,Rae,25/2/2016,t,,Randwick,Entire guesthouse,Entire home/apt,4,171,t,0,85,97,10,9,10,10,10
14860088,20200000000000,2021-04-11,19095798,César,29/7/2014,f,Darlinghurst,Sydney,Private room in apartment,Private room,1,114,t,0,4,100,10,10,10,10,10
14860373,20200000000000,2021-04-11,70570922,Inna,5/5/2016,f,Haymarket,Sydney,Entire apartment,Entire home/apt,6,179,t,26,17,91,10,9,10,10,9
14860875,20200000000000,2021-04-12,14220008,Linda,13/4/2014,f,,Northern Beaches,Private room in apartment,Private room,2,250,t,23,2,90,9,9,9,9,8
14861043,20200000000000,2021-04-13,91403199,Getaway,23/8/2016,f,Bankstown,Canterbury-Bankstown,Private room in guest suite,Private room,2,58,t,30,4,65,6,8,8,8,6
14861182,20200000000000,2021-04-12,91403199,Getaway,23/8/2016,f,Bankstown,Canterbury-Bankstown,Private room in guest suite,Private room,2,60,t,30,0,,,,,,
14861831,20200000000000,2021-04-13,91403199,Getaway,23/8/2016,f,Bankstown,Canterbury-Bankstown,Private room in guest suite,Private room,2,60,t,30,2,60,10,6,10,8,6
14861847,20200000000000,2021-04-12,91403199,Getaway,23/8/2016,f,Bankstown,Canterbury-Bankstown,Private room in guest suite,Private room,3,90,t,30,3,67,7,9,8,9,6
14863133,20200000000000,2021-04-12,56943559,Fran,1/2/2016,t,Hunters Hill,Hunters Hill,Private room in house,Private room,2,80,t,11,99,99,10,10,10,10,10
14864737,20200000000000,2021-04-11,93114277,Angie,2/9/2016,f,,Parramatta,Private room in house,Private room,2,55,t,0,4,100,10,10,10,10,10
14865009,20200000000000,2021-04-11,93114277,Angie,2/9/2016,f,,Parramatta,Private room in house,Private room,2,55,t,0,3,100,10,9,10,10,10
14872958,20200000000000,2021-04-12,45488071,Ping,1/10/2015,f,,Liverpool,Private room in house,Private room,2,71,t,11,4,93,9,9,10,10,10
14873381,20200000000000,2021-04-12,93215543,David,2/9/2016,f,,Northern Beaches,Entire house,Entire home/apt,8,930,t,23,0,,,,,,
14874474,20200000000000,2021-04-13,93230697,Loretta &  Kevin,2/9/2016,t,,Sutherland Shire,Entire house,Entire home/apt,6,280,t,21,36,97,10,10,10,10,9
14875120,20200000000000,2021-04-12,93239027,Nusrat,3/9/2016,f,Sydney,Sydney,Entire apartment,Entire home/apt,4,200,t,29,8,80,8,8,10,9,8
14875834,20200000000000,2021-04-11,92396572,Jag & Flo,29/8/2016,f,Pyrmont,Sydney,Private room in apartment,Private room,2,102,t,0,55,94,10,10,10,10,9
14885484,20200000000000,2021-04-12,19748198,Rachel,27/9/2015,f,Avalon Beach,Northern Beaches,Entire house,Entire home/apt,6,993,t,0,3,100,10,10,10,10,9
14886923,20200000000000,2021-04-12,33325403,,,,,Sydney,Entire apartment,Entire home/apt,4,142,t,0,6,67,8,6,8,10,8
14888842,20200000000000,2021-04-11,37005640,Georgina,29/6/2015,f,Fairlight,Northern Beaches,Entire apartment,Entire home/apt,4,220,t,0,7,100,10,10,10,10,10
14889907,20200000000000,2021-04-12,17984293,Juanita,11/7/2014,f,Annandale,Inner West,Entire house,Entire home/apt,5,255,t,6,14,93,10,10,10,10,9
14890287,20200000000000,2021-04-12,33325403,,,,,Sydney,Entire apartment,Entire home/apt,4,129,t,28,11,85,9,8,9,10,8
14890289,20200000000000,2021-04-12,11244787,Anna,12/1/2014,t,,Northern Beaches,Entire house,Entire home/apt,4,450,t,1,9,100,10,10,10,10,10
14890420,20200000000000,2021-04-11,32541960,Andrew,3/5/2015,f,Kensington,Randwick,Entire apartment,Entire home/apt,4,120,t,0,0,,,,,,
14892109,20200000000000,2021-04-12,93437100,Silvia,4/9/2016,f,,Northern Beaches,Private room in apartment,Private room,1,65,t,30,7,97,9,10,10,10,10
14900466,20200000000000,2021-04-13,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,2,108,t,0,27,94,10,9,9,9,9
14900477,20200000000000,2021-04-13,83839414,Lancy,15/7/2016,f,Glebe,Sydney,Entire apartment,Entire home/apt,5,189,t,0,44,85,9,9,8,8,9
14900964,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Sydney,Entire apartment,Entire home/apt,3,143,t,0,3,60,7,5,7,7,9
14901257,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Mosman,Entire apartment,Entire home/apt,2,109,t,0,6,77,7,7,9,9,8
14901385,20200000000000,2021-04-13,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,2,154,t,0,1,80,10,10,10,10,10
14901743,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,2,72,t,1,3,73,7,8,9,7,7
14902267,20200000000000,2021-04-14,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,2,146,t,1,6,87,10,8,8,8,8
14902461,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Willoughby,Entire apartment,Entire home/apt,2,108,t,0,3,100,10,9,10,9,9
14902545,20200000000000,2021-04-11,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,2,154,t,1,1,60,10,6,8,8,8
14902845,20200000000000,2021-04-11,10304326,Lara,27/11/2013,f,Balmain,Inner West,Entire house,Entire home/apt,6,790,t,0,5,93,9,9,9,9,9
14902974,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Randwick,Entire apartment,Entire home/apt,4,215,t,0,4,75,9,8,7,9,7
14903304,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Canada Bay,Entire apartment,Entire home/apt,4,200,t,1,11,96,10,10,10,9,10
14903626,20200000000000,2021-04-11,93582621,Steven,5/9/2016,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,145,t,0,15,96,10,10,10,10,10
14905472,20200000000000,2021-04-11,67682387,Michael,18/4/2016,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,3,150,t,0,6,90,10,9,10,10,10
14905727,20200000000000,2021-04-12,92574427,Vanessa,30/8/2016,f,,Northern Beaches,Entire condominium,Entire home/apt,4,350,t,10,28,99,10,10,10,10,10
14906472,20200000000000,2021-04-14,93611793,Jenny And Ray,5/9/2016,t,Marrickville,Inner West,Entire house,Entire home/apt,16,400,t,19,105,97,10,10,10,10,9
14906529,20200000000000,2021-04-12,3385875,Elise,27/8/2012,t,Surry Hills,Sydney,Private room in house,Private room,1,140,t,8,24,98,10,10,10,10,10
14917390,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Mosman,Entire house,Entire home/apt,6,529,t,28,1,80,6,8,6,6,6
14917805,20200000000000,2021-04-13,7059976,Jace,23/6/2013,f,Bondi Junction,Waverley,Private room in house,Private room,2,50,t,0,1,100,10,10,10,10,10
14917826,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Northern Beaches,Entire apartment,Entire home/apt,6,178,t,8,14,87,9,8,9,10,8
14918312,20200000000000,2021-04-13,23016478,Richard,27/10/2014,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,4,280,t,0,17,98,10,10,10,10,10
14918462,20200000000000,2021-04-11,15739069,The Apartment Service,19/5/2014,f,Sydney,Sydney,Entire apartment,Entire home/apt,4,208,t,1,14,94,9,9,9,9,9
14918836,20200000000000,2021-04-13,15739069,The Apartment Service,19/5/2014,f,Sydney,Inner West,Entire apartment,Entire home/apt,4,126,t,8,5,76,8,6,9,9,8
14919106,20200000000000,2021-04-13,25244576,Anna,27/12/2014,f,,Randwick,Entire townhouse,Entire home/apt,5,500,t,0,3,93,10,8,10,10,10
14919323,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Willoughby,Entire apartment,Entire home/apt,4,230,t,0,8,80,8,7,8,8,7
14919422,20200000000000,2021-04-12,3601970,MadeComfy,18/9/2012,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,2,106,t,25,27,81,9,8,10,9,8
14919688,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Randwick,Entire apartment,Entire home/apt,4,126,t,0,4,93,10,10,10,10,9
14919920,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,4,185,t,0,8,85,9,9,9,10,9
14920094,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Canada Bay,Entire apartment,Entire home/apt,4,193,t,21,8,90,9,8,9,9,9
14920386,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Sydney,Entire apartment,Entire home/apt,2,169,t,0,4,75,9,9,7,8,8
14920485,20200000000000,2021-04-13,47290614,Nikki,23/10/2015,f,Clovelly,Woollahra,Entire house,Entire home/apt,4,450,t,19,24,86,9,8,10,9,8
14921886,20200000000000,2021-04-11,30738451,Victoria,6/4/2015,f,Bondi,Waverley,Entire apartment,Entire home/apt,4,225,t,0,3,100,10,10,10,10,10
14922883,20200000000000,2021-04-12,93799989,Kelsey,6/9/2016,f,Bondi Junction,Waverley,Entire apartment,Entire home/apt,4,200,t,23,0,,,,,,
14925384,20200000000000,2021-04-11,47357384,Andrew,25/10/2015,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,68,t,0,211,91,9,9,9,10,9
14933091,20200000000000,2021-04-12,3231475,Liliya,12/8/2012,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,253,t,0,0,,,,,,
14933699,20200000000000,2021-04-11,93919763,Lennon,6/9/2016,f,Kensington,Randwick,Private room in apartment,Private room,2,39,t,0,24,92,9,9,10,10,9
14934724,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Canada Bay,Entire house,Entire home/apt,4,215,t,11,7,94,10,9,10,10,10
14935063,20200000000000,2021-04-13,15739069,The Apartment Service,19/5/2014,f,Sydney,Inner West,Entire apartment,Entire home/apt,2,126,t,0,2,80,8,9,8,10,10
14935176,20200000000000,2021-04-11,83789827,Fabiana,14/7/2016,f,,Waverley,Entire apartment,Entire home/apt,2,80,t,0,4,90,10,9,10,10,10
14935221,20200000000000,2021-04-11,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,4,185,t,1,4,80,9,6,10,9,9
14935386,20200000000000,2021-04-11,6797694,Rachael,8/6/2013,t,Pyrmont,Sydney,Private room in apartment,Private room,2,112,t,0,102,99,10,10,10,10,10
14935456,20200000000000,2021-04-13,68340956,Petrit,22/4/2016,t,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,350,t,0,45,100,10,10,10,10,10
14935516,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,2,117,t,0,2,80,9,10,10,8,9
14935979,20200000000000,2021-04-11,38117438,Mary J,10/7/2015,f,Newtown,Sydney,Entire apartment,Entire home/apt,4,110,t,0,19,100,10,10,10,10,10
14937191,20200000000000,2021-04-12,70570922,Inna,5/5/2016,f,Haymarket,Sydney,Entire apartment,Entire home/apt,6,150,t,22,5,84,8,9,10,8,9
14937473,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,North Sydney,Entire apartment,Entire home/apt,2,94,t,0,6,80,7,7,9,9,8
14938792,20200000000000,2021-04-12,11947101,Sophie,4/2/2014,f,Coogee,Randwick,Private room in house,Private room,2,200,t,30,0,,,,,,
14939185,20200000000000,2021-04-12,70570922,Inna,5/5/2016,f,Haymarket,Sydney,Entire apartment,Entire home/apt,7,214,t,28,9,89,9,9,10,10,9
14940140,20200000000000,2021-04-11,69927688,Simon And Jo,2/5/2016,f,Cremorne,North Sydney,Entire apartment,Entire home/apt,2,225,t,0,1,100,10,10,10,10,10
14940685,20200000000000,2021-04-13,3754950,Wil,4/10/2012,t,,Sutherland Shire,Entire apartment,Entire home/apt,6,529,t,0,22,98,10,10,10,10,9
14950980,20200000000000,2021-04-12,11914644,Luxico Holiday Homes,3/2/2014,f,Overseas,Randwick,Entire house,Entire home/apt,9,2169,t,21,0,,,,,,
14951970,20200000000000,2021-04-12,29481494,Michelle,16/3/2015,f,Northbridge,Willoughby,Private room in guest suite,Private room,1,40,t,29,3,100,10,10,10,10,10
14952042,20200000000000,2021-04-13,15739069,The Apartment Service,19/5/2014,f,Sydney,Sydney,Entire apartment,Entire home/apt,4,170,t,2,0,,,,,,
14952488,20200000000000,2021-04-11,94114517,Navid,7/9/2016,f,Haymarket,Sydney,Private room in apartment,Private room,2,97,t,0,24,97,10,10,10,10,10
14952605,20200000000000,2021-04-13,3537070,Chaim,11/9/2012,f,North Bondi,Waverley,Private room in apartment,Private room,2,72,t,0,3,100,8,10,8,10,10
14953596,20200000000000,2021-04-12,15739069,The Apartment Service,19/5/2014,f,Sydney,Sydney,Entire apartment,Entire home/apt,4,215,t,0,5,88,9,9,9,8,9
14954216,20200000000000,2021-04-13,3231475,Liliya,12/8/2012,f,Coogee,Randwick,Private room in apartment,Private room,1,85,t,29,2,100,10,10,10,10,10
14954598,20200000000000,2021-04-12,93759916,Jessica,5/9/2016,f,,Bayside,Entire apartment,Entire home/apt,4,157,t,23,0,,,,,,
14956501,20200000000000,2021-04-11,94154295,Gavin,8/9/2016,f,Surry Hills,Sydney,Private room in apartment,Private room,2,100,t,0,115,96,10,10,10,10,10
14959368,20200000000000,2021-04-12,94181912,Zak,8/9/2016,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,2,138,t,28,136,93,9,10,10,10,9
14968400,20200000000000,2021-04-13,279001183,MadeComfy,24/7/2019,f,Ultimo,Northern Beaches,Entire apartment,Entire home/apt,2,170,t,2,33,88,9,9,9,10,8
14969368,20200000000000,2021-04-11,49668347,Hannah,22/11/2015,f,,Randwick,Entire apartment,Entire home/apt,2,65,t,0,1,100,10,10,10,10,10
14969609,20200000000000,2021-04-11,94284300,Robert,9/9/2016,f,,Randwick,Private room in apartment,Private room,1,26,t,0,2,100,8,8,8,6,8
14969892,20200000000000,2021-04-13,38478183,Guest Realty,14/7/2015,f,Neutral Bay,Sydney,Entire townhouse,Entire home/apt,7,318,t,0,124,95,10,9,10,10,9
14974566,20200000000000,2021-04-13,94331030,Shiloh,9/9/2016,f,Bondi Beach,Waverley,Private room in apartment,Private room,2,45,t,0,7,100,10,10,10,10,9
14981270,20200000000000,2021-04-12,70570922,Inna,5/5/2016,f,Haymarket,Sydney,Entire apartment,Entire home/apt,7,163,t,24,6,90,9,9,9,10,8
14981510,20200000000000,2021-04-12,70570922,Inna,5/5/2016,f,Haymarket,Sydney,Entire apartment,Entire home/apt,9,250,t,28,32,94,9,9,10,10,9
14983066,20200000000000,2021-04-13,13728909,Nathan,31/3/2014,f,Bellevue Hill,Woollahra,Entire apartment,Entire home/apt,2,150,t,0,1,,,,,,
14983768,20200000000000,2021-04-11,62209312,Jane,9/3/2016,f,Randwick,Randwick,Private room in apartment,Private room,2,100,t,0,0,,,,,,
14984251,20200000000000,2021-04-12,12333473,Quirin,17/2/2014,f,Annandale,Inner West,Private room in house,Private room,2,200,t,29,5,95,10,8,10,10,10
14984312,20200000000000,2021-04-11,94435177,Chelsey,10/9/2016,f,Bondi Junction,Waverley,Entire apartment,Entire home/apt,2,200,t,0,0,,,,,,
14995061,20200000000000,2021-04-12,94551196,Cherelle,10/9/2016,f,Glebe,Sydney,Entire apartment,Entire home/apt,2,110,t,27,0,,,,,,
14995650,20200000000000,2021-04-11,13203980,Mark,16/3/2014,f,Bondi Junction,Waverley,Private room in house,Private room,2,70,t,0,4,100,10,10,10,10,10
14995737,20200000000000,2021-04-12,21702233,Kate,23/9/2014,f,Mosman,Mosman,Entire house,Entire home/apt,10,1500,t,29,1,100,10,10,10,10,8
14996786,20200000000000,2021-04-12,3461243,Richard,3/9/2012,f,Bronte,Waverley,Entire house,Entire home/apt,6,1300,t,27,4,100,9,10,10,10,9
14996987,20200000000000,2021-04-11,2131812,Mishant,13/4/2012,f,,Fairfield,Entire apartment,Entire home/apt,2,140,t,0,1,100,10,10,10,10,10
14997147,20200000000000,2021-04-11,24343791,Waldemar,30/11/2014,f,Sydney,Sydney,Entire apartment,Entire home/apt,3,311,t,27,33,88,9,9,9,9,9
14997855,20200000000000,2021-04-11,83221438,Josie,12/7/2016,f,,Sydney,Entire apartment,Entire home/apt,4,400,f,0,5,80,10,9,8,10,8
14998271,20200000000000,2021-04-11,6313361,,,,,Northern Beaches,Entire apartment,Entire home/apt,3,250,t,0,1,100,10,10,10,10,10
14999769,20200000000000,2021-04-11,94599266,Elena,11/9/2016,f,,Willoughby,Private room in house,Private room,2,84,f,0,0,,,,,,
14999903,20200000000000,2021-04-12,26507934,Gillian,22/1/2015,t,Redfern,Sydney,Entire house,Entire home/apt,3,150,t,0,79,98,10,10,10,10,10
15009303,20200000000000,2021-04-12,27245649,Bianca,5/2/2015,f,,Northern Beaches,Private room in apartment,Private room,2,300,t,23,0,,,,,,
15009747,20200000000000,2021-04-12,91932622,Paul,26/8/2016,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,5,350,t,11,30,92,9,9,9,10,9
15009803,20200000000000,2021-04-11,94717686,Liana,11/9/2016,f,Darlinghurst,Sydney,Entire house,Entire home/apt,4,350,t,0,5,96,10,10,10,10,9
15009848,20200000000000,2021-04-13,21194207,Ann,11/9/2014,f,Annandale,Sydney,Entire house,Entire home/apt,4,250,t,12,6,97,10,10,10,9,9
15010359,20200000000000,2021-04-11,20003143,Humberto And Alejandra,14/8/2014,f,,Waverley,Shared room in apartment,Shared room,1,36,t,0,14,94,10,9,10,10,10
15011049,20200000000000,2021-04-11,70249888,Rachael,3/5/2016,f,Mosman,Mosman,Entire apartment,Entire home/apt,2,110,t,0,32,98,10,10,10,10,10
15011254,20200000000000,2021-04-13,94732433,Felix,12/9/2016,f,,Ryde,Private room in house,Private room,2,100,t,29,0,,,,,,
15012246,20200000000000,2021-04-11,27396054,Jo,8/2/2015,f,Bondi Beach,Waverley,Private room in apartment,Private room,2,200,t,0,0,,,,,,
15013882,20200000000000,2021-04-12,24048741,Tommy,22/11/2014,t,Sydney,Sydney,Entire apartment,Entire home/apt,6,253,t,13,290,98,10,10,10,10,10
15013927,20200000000000,2021-04-12,35512005,虹成 (Hong),10/6/2015,f,,Liverpool,Private room in condominium,Private room,2,50,t,0,17,92,9,10,10,8,9
15026236,20200000000000,2021-04-13,40937335,Moya,9/8/2015,f,Balmain,Inner West,Entire guest suite,Entire home/apt,2,189,f,0,62,99,10,10,10,10,10
15026482,20200000000000,2021-04-12,94871005,Mel,12/9/2016,f,,Randwick,Shared room in apartment,Shared room,1,30,t,28,6,97,10,9,10,10,10
15027043,20200000000000,2021-04-13,94874540,,,,,Randwick,Entire apartment,Entire home/apt,2,40,t,0,0,,,,,,
15027842,20200000000000,2021-04-12,64279208,Deborah,24/3/2016,f,Bondi Junction,Waverley,Entire house,Entire home/apt,4,300,t,23,12,96,10,9,10,10,9
15028698,20200000000000,2021-04-11,87678523,Jason,3/8/2016,f,,Waverley,Entire apartment,Entire home/apt,2,150,t,0,1,100,10,10,10,10,10
15029226,20200000000000,2021-04-12,94902688,Kate,13/9/2016,t,Avalon Beach,Northern Beaches,Entire cabin,Entire home/apt,2,120,t,0,197,99,10,10,10,10,10
15029410,20200000000000,2021-04-11,49193370,Jennifer,16/11/2015,f,Mosman,Mosman,Entire apartment,Entire home/apt,4,250,t,0,1,100,10,10,10,10,10
15030002,20200000000000,2021-04-12,17893608,Margaret,9/7/2014,f,,Inner West,Private room in house,Private room,2,109,t,29,32,98,10,10,10,10,10
15033370,20200000000000,2021-04-11,5089303,Delphine,14/2/2013,f,,Waverley,Private room in townhouse,Private room,2,150,t,0,3,93,9,9,10,10,9
15035623,20200000000000,2021-04-11,94953602,Xiaohui,13/9/2016,f,Ultimo,Sydney,Shared room in apartment,Shared room,1,90,t,0,0,,,,,,
15040985,20200000000000,2021-04-12,68137540,Heather,20/4/2016,t,,Sutherland Shire,Private room in house,Private room,2,70,t,4,45,99,10,10,10,10,10
15041941,20200000000000,2021-04-11,49395851,Jason,19/11/2015,f,Coogee,Randwick,Entire house,Entire home/apt,8,400,t,0,0,,,,,,
15042236,20200000000000,2021-04-13,16357713,PropertyProviders,4/6/2014,f,Manly,North Sydney,Entire house,Entire home/apt,6,459,t,0,2,90,10,10,8,7,8
15042839,20200000000000,2021-04-11,30985599,Denise,10/4/2015,f,Randwick,Randwick,Entire house,Entire home/apt,8,600,t,29,4,100,10,10,10,10,10
15043263,20200000000000,2021-04-13,16357713,PropertyProviders,4/6/2014,f,Manly,North Sydney,Entire house,Entire home/apt,9,1047,t,0,0,,,,,,
15044086,20200000000000,2021-04-13,95059334,Chris,14/9/2016,f,Naremburn,Willoughby,Private room in house,Private room,1,50,t,0,1,100,10,10,10,10,10
15044269,20200000000000,2021-04-13,18310665,,,,,Northern Beaches,Entire apartment,Entire home/apt,4,161,t,0,8,100,10,10,10,10,10
15044811,20200000000000,2021-04-12,33886197,Jen,21/5/2015,t,,Sutherland Shire,Entire house,Entire home/apt,4,125,t,10,84,97,10,10,10,10,10
15046364,20200000000000,2021-04-11,3248598,Cheryl,13/8/2012,t,Waverly,Waverley,Entire townhouse,Entire home/apt,4,208,t,0,23,100,10,10,10,10,10
15047548,20200000000000,2021-04-12,6935656,Leanne,16/6/2013,f,,Northern Beaches,Entire house,Entire home/apt,11,1414,t,27,14,100,10,10,10,10,10
15048790,20200000000000,2021-04-13,95026163,Richard,13/9/2016,f,Annandale,Inner West,Private room in house,Private room,1,60,t,30,2,60,7,10,8,10,7
15057845,20200000000000,2021-04-12,25294217,,,,,Northern Beaches,Entire apartment,Entire home/apt,7,318,t,10,94,99,10,10,10,10,10
15060021,20200000000000,2021-04-12,40277437,Christina,2/8/2015,f,,Hornsby,Private room in townhouse,Private room,2,65,t,26,10,86,9,7,9,10,9
15064206,20200000000000,2021-04-13,11026467,Matt,4/1/2014,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,2,260,t,0,34,84,9,8,9,9,8
15064386,20200000000000,2021-04-13,49227778,Briget,17/11/2015,f,,Parramatta,Private room in house,Private room,1,80,t,29,0,,,,,,
15072449,20200000000000,2021-04-13,1947076,Carmen Ani,17/3/2012,f,Potts Point,Waverley,Entire apartment,Entire home/apt,3,99,t,0,144,94,9,9,9,10,9
15075633,20200000000000,2021-04-11,40146627,John,31/7/2015,f,Bondi,Waverley,Private room in apartment,Private room,2,49,t,0,27,92,10,9,10,10,9
15076582,20200000000000,2021-04-12,29716820,Shane,21/3/2015,f,,Inner West,Shared room in apartment,Shared room,1,200,t,30,7,100,10,8,10,10,10
15085254,20200000000000,2021-04-11,56274761,Davide,26/1/2016,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,3,121,t,0,10,96,10,10,10,10,10
15085684,20200000000000,2021-04-11,73820765,Sarah,24/5/2016,f,,Hornsby,Entire house,Entire home/apt,3,67,t,0,9,74,8,8,9,9,8
15092541,20200000000000,2021-04-12,21538589,Catherine,19/9/2014,t,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,2,69,t,14,277,97,10,10,10,10,10
15097795,20200000000000,2021-04-13,1686302,Pierre,1/2/2012,f,Drummoyne,Canada Bay,Private room in house,Private room,2,53,t,23,35,95,10,9,10,10,10
15098957,20200000000000,2021-04-13,12459027,Ash,21/2/2014,t,,Sydney,Entire apartment,Entire home/apt,2,239,t,0,98,98,10,10,10,10,9
15099899,20200000000000,2021-04-11,59561258,Lucy,20/2/2016,f,Balgowlah,Northern Beaches,Entire apartment,Entire home/apt,2,105,t,0,21,95,10,10,10,10,10
15100168,20200000000000,2021-04-12,41887436,Mick And Nadine,19/8/2015,f,,Penrith,Entire guesthouse,Entire home/apt,4,150,t,0,32,97,10,10,10,10,10
15100395,20200000000000,2021-04-11,58504006,Jess,12/2/2016,f,Waterloo,Inner West,Entire apartment,Entire home/apt,4,150,t,0,3,,,,,,
15101875,20200000000000,2021-04-12,35277393,Simone,8/6/2015,f,,Woollahra,Entire apartment,Entire home/apt,2,134,t,0,11,91,9,9,10,10,9
15103226,20200000000000,2021-04-12,95644468,Sonu,18/9/2016,f,Brighton-Le-Sands,Bayside,Private room in apartment,Private room,1,100,t,28,29,86,9,8,10,10,9
15103753,20200000000000,2021-04-13,20911075,Andrew,3/9/2014,f,Surry Hills,Sydney,Private room in townhouse,Private room,2,75,t,0,15,93,10,9,9,10,9
15106874,20200000000000,2021-04-13,2058408,Christine,2/4/2012,f,Bronte,Waverley,Entire apartment,Entire home/apt,10,450,t,23,2,,,,,,
15115141,20200000000000,2021-04-11,39584059,Una,26/7/2015,f,,Sydney,Private room in house,Private room,3,90,t,0,4,75,9,8,10,10,8
15115531,20200000000000,2021-04-13,50183566,Petra,30/11/2015,t,Randwick,Randwick,Private room in house,Private room,1,55,t,0,156,89,10,9,10,10,10
15116222,20200000000000,2021-04-12,15469257,Rowen,13/5/2014,f,Haymarket,Sydney,Entire apartment,Entire home/apt,6,300,t,29,15,92,10,8,10,10,9
15116244,20200000000000,2021-04-13,95787190,Alicia,18/9/2016,f,Annandale,Inner West,Entire townhouse,Entire home/apt,4,190,t,0,8,98,10,9,10,10,10
15118992,20200000000000,2021-04-11,4645697,Shirley,9/1/2013,f,Bondi Junction,Waverley,Private room in apartment,Private room,1,53,t,0,13,100,10,10,10,10,10
15119095,20200000000000,2021-04-12,82600141,Ivano,9/7/2016,f,Surry Hills,Sydney,Room in boutique hotel,Private room,2,105,t,20,35,97,10,10,10,10,10
15120326,20200000000000,2021-04-12,2746327,Liz,26/6/2012,f,,Blacktown,Private room in house,Private room,3,70,t,28,8,98,10,10,10,10,10
