LISTING_ID,SCRAPE_ID,SCRAPED_DATE,HOST_ID,HOST_NAME,HOST_SINCE,HOST_IS_SUPERHOST,HOST_NEIGHBOURHOOD,LISTING_NEIGHBOURHOOD,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,PRICE,HAS_AVAILABILITY,AVAILABILITY_30,NUMBER_OF_REVIEWS,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_VALUE
17813281,20210100000000,2021-01-14,54157221,Gemma,11/1/2016,f,Ashfield,Inner West,Entire house,Entire home/apt,6,350,t,0,2,100,10,9,10,10,9
17813561,20210100000000,2021-01-12,50150631,Leesa-Marie,29/11/2015,f,Newtown,Sydney,Entire house,Entire home/apt,2,55,t,0,0,,,,,,
17815957,20210100000000,2021-01-12,28782043,Andrew,4/3/2015,f,Chatswood,Willoughby,Private room in house,Private room,8,250,t,30,10,83,9,8,9,9,9
17816458,20210100000000,2021-01-11,91454516,Mary,23/8/2016,f,,Northern Beaches,Entire apartment,Entire home/apt,2,92,t,0,1,,,,,,
17817343,20210100000000,2021-01-12,120121844,Payam,10/3/2017,f,Arncliffe,Bayside,Entire house,Entire home/apt,5,165,t,21,189,97,10,10,10,10,10
17823851,20210100000000,2021-01-14,121689223,Brian,20/3/2017,f,Overseas,Sydney,Private room in resort,Private room,6,187,t,0,1,100,8,10,10,8,10
17828638,20210100000000,2021-01-12,58551303,Oceane,13/2/2016,f,,Randwick,Private room in house,Private room,1,49,t,0,8,98,10,10,10,10,10
17828867,20210100000000,2021-01-12,47508895,Grace And Brian,26/10/2015,f,,Hornsby,Entire house,Entire home/apt,4,192,t,2,46,93,10,9,10,10,9
17829563,20210100000000,2021-01-11,120654915,James,14/3/2017,f,Bondi Beach,Waverley,Private room in apartment,Private room,3,100,t,0,0,,,,,,
17829581,20210100000000,2021-01-12,9363850,Sara,11/10/2013,t,Elizabeth Bay,Sydney,Entire loft,Entire home/apt,2,110,t,10,36,95,10,10,10,10,9
17829635,20210100000000,2021-01-14,121926768,Elisa,21/3/2017,f,,Sutherland Shire,Private room in apartment,Private room,2,49,t,0,4,100,10,10,10,10,10
17830076,20210100000000,2021-01-12,121932054,Revesayi,21/3/2017,t,,Liverpool,Private room in townhouse,Private room,4,40,t,29,35,98,10,10,10,10,9
17831247,20210100000000,2021-01-11,121946200,Kate,21/3/2017,f,Erskineville,Sydney,Private room in apartment,Private room,2,310,t,0,5,100,10,10,10,10,10
17833543,20210100000000,2021-01-14,11084537,Robyn,7/1/2014,t,,Randwick,Private room in apartment,Private room,1,80,t,28,45,98,10,10,10,10,10
17834543,20210100000000,2021-01-13,3134465,Cornelia,2/8/2012,t,Bronte,Waverley,Entire guest suite,Entire home/apt,2,268,t,1,112,99,10,10,10,10,9
17835463,20210100000000,2021-01-10,49141050,Ben,16/11/2015,f,Waterloo,Sydney,Private room in apartment,Private room,2,98,t,5,7,100,10,10,10,10,10
17836052,20210100000000,2021-01-11,9929916,Roxanne,31/5/2015,f,Bellevue Hill,Woollahra,Private room in apartment,Private room,2,65,t,0,4,100,10,10,10,10,10
17836160,20210100000000,2021-01-11,55359954,Supatsara,20/1/2016,f,,Sydney,Entire apartment,Entire home/apt,3,130,t,0,2,,,,,,
17836640,20210100000000,2021-01-14,9287451,Luke,7/10/2013,f,Manly,Northern Beaches,Private room in apartment,Private room,2,55,t,0,0,,,,,,
17841386,20210100000000,2021-01-13,122032997,Danny,22/3/2017,t,Lewisham,Inner West,Private room in apartment,Private room,2,48,t,29,21,97,10,10,10,10,9
17847265,20210100000000,2021-01-11,115771803,Clea,10/2/2017,f,Canterbury,Canterbury-Bankstown,Entire apartment,Entire home/apt,2,56,t,0,1,,,,,,
17847325,20210100000000,2021-01-13,122098243,Marion,22/3/2017,f,,Northern Beaches,Entire apartment,Entire home/apt,4,250,t,0,12,100,10,10,10,10,10
17847626,20210100000000,2021-01-11,122103937,Soraya,22/3/2017,t,,Sydney,Entire apartment,Entire home/apt,3,156,t,29,30,95,10,9,10,10,10
17848401,20210100000000,2021-01-12,122115007,Jason,22/3/2017,f,,Sutherland Shire,Entire house,Entire home/apt,4,136,t,29,72,96,10,10,10,10,10
17850702,20210100000000,2021-01-12,18217215,Deryn,23/3/2017,t,Woolloomooloo,Sydney,Private room in apartment,Private room,1,68,t,29,118,95,9,8,9,10,10
17865371,20210100000000,2021-01-12,12070036,James,9/2/2014,f,Bronte,Waverley,Entire house,Entire home/apt,10,500,t,0,1,20,2,2,10,2,2
17865900,20210100000000,2021-01-13,16357713,PropertyProviders,4/6/2014,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,8,860,t,0,4,80,10,10,6,10,8
17867770,20210100000000,2021-01-12,122309395,Jaimie-Lee,24/3/2017,f,,Northern Beaches,Entire apartment,Entire home/apt,3,185,t,23,3,100,10,10,10,10,10
17868080,20210100000000,2021-01-11,107989384,Wendy,21/12/2016,f,,Cumberland,Entire apartment,Entire home/apt,2,150,t,29,7,100,10,10,10,10,10
17869995,20210100000000,2021-01-10,498953,Leith,10/4/2011,f,Balgowlah,Northern Beaches,Entire house,Entire home/apt,4,254,t,7,6,97,9,10,10,10,10
17870277,20210100000000,2021-01-11,7563840,Anna,18/7/2013,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,150,t,0,3,93,9,10,10,9,9
17880536,20210100000000,2021-01-12,122432889,Candy,24/3/2017,f,Russell Lea,Canada Bay,Private room in apartment,Private room,2,80,t,30,11,100,10,10,10,10,10
17881088,20210100000000,2021-01-12,116157450,Rajib,12/2/2017,f,,Liverpool,Private room in apartment,Private room,2,45,t,29,3,,,,,,
17881295,20210100000000,2021-01-12,24381399,Claire,1/12/2014,t,Bellevue Hill,Woollahra,Entire house,Entire home/apt,4,256,t,22,27,100,10,10,10,10,10
17881731,20210100000000,2021-01-12,122449858,Quan,25/3/2017,f,Croydon,Burwood,Entire guesthouse,Entire home/apt,2,55,t,0,35,91,9,9,10,10,9
17882624,20210100000000,2021-01-12,23760494,Carol,15/11/2014,f,Randwick,Randwick,Entire apartment,Entire home/apt,4,155,t,0,2,80,10,10,8,10,10
17882719,20210100000000,2021-01-12,119080013,Christian,4/3/2017,f,,Waverley,Private room in apartment,Private room,2,110,t,0,1,,,,,,
17883329,20210100000000,2021-01-12,257643840,Abdullah,23/4/2019,f,,Waverley,Entire house,Entire home/apt,5,219,t,0,76,92,9,9,9,10,9
17883807,20210100000000,2021-01-14,47437319,Fang,26/10/2015,f,Auburn,Cumberland,Private room in house,Private room,2,27,t,22,12,93,10,10,10,10,10
17884008,20210100000000,2021-01-13,56899852,Bidnstay,31/1/2016,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,6,534,t,30,76,99,10,10,10,10,10
17884263,20210100000000,2021-01-14,10706273,Karena,19/12/2013,f,Marrickville,Inner West,Private room in house,Private room,2,60,t,0,4,93,9,9,8,9,10
17892083,20210100000000,2021-01-13,31436478,Michelle,18/4/2015,f,Fairlight,Northern Beaches,Private room in apartment,Private room,2,95,t,0,18,98,10,10,10,10,10
17892938,20210100000000,2021-01-13,38528431,Elizabeth,15/7/2015,f,,Waverley,Private room in house,Private room,2,120,t,1,15,99,10,10,10,10,10
17893263,20210100000000,2021-01-12,885052,Rachel,28/7/2011,f,,Northern Beaches,Entire house,Entire home/apt,7,400,t,0,1,100,10,10,10,10,10
17893677,20210100000000,2021-01-13,122579757,Declan,25/3/2017,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,2,155,t,0,1,60,8,4,10,10,6
17894941,20210100000000,2021-01-11,26281010,Charley,18/1/2015,f,Randwick,Waverley,Private room in apartment,Private room,2,48,t,0,2,100,10,10,10,10,10
17895199,20210100000000,2021-01-13,122593379,Anne-Sophie,26/3/2017,f,Balmain,Inner West,Private room in house,Private room,2,45,t,0,1,,,,,,
17895475,20210100000000,2021-01-11,119229547,Cimrann,5/3/2017,f,,Penrith,Private room in house,Private room,2,105,t,30,0,,,,,,
17895704,20210100000000,2021-01-11,122602262,Tanja,26/3/2017,f,Lilyfield,Inner West,Entire house,Entire home/apt,3,450,t,0,1,100,10,10,10,10,8
17895868,20210100000000,2021-01-11,15245824,Michael,8/5/2014,t,Paddington,Woollahra,Private room in house,Private room,4,100,t,0,122,100,10,10,10,10,10
17896079,20210100000000,2021-01-14,2542129,Rutger,4/6/2012,f,Potts Point,Sydney,Entire apartment,Entire home/apt,2,93,t,0,1,100,10,10,10,10,10
17899458,20210100000000,2021-01-14,8212623,Umair,17/8/2013,f,,Parramatta,Private room in apartment,Private room,1,20,t,0,0,,,,,,
17900508,20210100000000,2021-01-12,9979011,Alex,13/11/2013,f,Woollahra,Waverley,Private room in house,Private room,1,190,t,0,0,,,,,,
17906369,20210100000000,2021-01-13,122372178,Scott,24/3/2017,f,Randwick,Randwick,Entire house,Entire home/apt,8,700,t,4,6,97,10,9,10,10,10
17907542,20210100000000,2021-01-14,120906716,Joyce,15/3/2017,f,Randwick,Randwick,Entire apartment,Entire home/apt,4,120,t,0,2,100,10,9,10,9,10
17907575,20210100000000,2021-01-12,91754420,La,24/8/2016,f,Ultimo,Sydney,Private room in apartment,Private room,1,50,t,0,279,91,9,8,10,10,9
17907875,20210100000000,2021-01-14,122736006,Susan,26/3/2017,f,,Northern Beaches,Entire house,Entire home/apt,6,250,t,0,0,,,,,,
17909157,20210100000000,2021-01-12,92631198,Alice,30/8/2016,f,,Northern Beaches,Shared room in apartment,Shared room,1,50,t,0,2,20,2,,,2,2
17909413,20210100000000,2021-01-14,10137646,Jet,19/11/2013,f,Bondi Beach,Waverley,Entire villa,Entire home/apt,16,1136,t,0,30,94,10,9,10,10,9
17910357,20210100000000,2021-01-11,106466479,Tori,7/12/2016,f,Zetland,Sydney,Entire apartment,Entire home/apt,3,93,t,0,2,80,9,9,8,8,9
17910938,20210100000000,2021-01-11,107438836,Tetiana,16/12/2016,t,,Campbelltown,Entire house,Entire home/apt,10,465,t,29,4,95,10,10,10,10,9
17911316,20210100000000,2021-01-12,41348188,Natasha,13/8/2015,f,Potts Point,Sydney,Entire apartment,Entire home/apt,6,129,t,0,5,96,10,8,10,10,9
17913375,20210100000000,2021-01-14,122615944,Veronica,26/3/2017,f,Allawah,Georges River,Private room in apartment,Private room,1,44,t,0,0,,,,,,
17913431,20210100000000,2021-01-11,105429803,Chris,28/11/2016,f,Camperdown,Inner West,Entire apartment,Entire home/apt,2,100,t,0,32,93,9,10,10,10,9
17913605,20210100000000,2021-01-14,112176055,Matt,18/1/2017,f,Newtown,Inner West,Private room in house,Private room,1,65,f,0,3,100,10,10,10,10,10
17913991,20210100000000,2021-01-11,4406864,Ian,14/12/2012,f,Bronte,Waverley,Entire apartment,Entire home/apt,3,175,t,0,1,60,10,4,10,10,8
17914634,20210100000000,2021-01-14,21345110,Emma,15/9/2014,t,,Inner West,Entire apartment,Entire home/apt,4,113,t,1,87,96,10,10,10,10,10
17914785,20210100000000,2021-01-11,55713296,Rebecca,22/1/2016,t,Chippendale,Sydney,Entire loft,Entire home/apt,2,140,t,12,219,98,10,9,10,10,9
17915507,20210100000000,2021-01-12,122812406,Romain,27/3/2017,f,North Bondi,Waverley,Entire apartment,Entire home/apt,6,190,t,0,0,,,,,,
17925862,20210100000000,2021-01-13,95962092,Richard,20/9/2016,t,Darlinghurst,Sydney,Entire apartment,Entire home/apt,4,119,t,0,15,97,10,10,10,10,9
17926883,20210100000000,2021-01-10,6123881,Micha,28/4/2013,f,Eastlakes,Bayside,Entire apartment,Entire home/apt,4,80,t,29,0,,,,,,
17929712,20210100000000,2021-01-11,17443949,Raphaël,30/6/2014,f,Ultimo,Sydney,Entire apartment,Entire home/apt,2,85,t,0,3,87,10,9,10,10,9
17930137,20210100000000,2021-01-13,122812017,Weng,27/3/2017,f,,Georges River,Private room in apartment,Private room,2,312,t,30,1,,,,,,
17930618,20210100000000,2021-01-11,122960670,Tash,28/3/2017,f,Redfern,Sydney,Entire house,Entire home/apt,2,99,t,0,104,94,10,10,10,10,9
17933000,20210100000000,2021-01-11,122980417,Meri,28/3/2017,f,Zetland,Sydney,Entire apartment,Entire home/apt,4,145,t,0,0,,,,,,
17933448,20210100000000,2021-01-14,106331336,Paula,5/12/2016,f,,Northern Beaches,Entire apartment,Entire home/apt,2,330,t,0,0,,,,,,
17942669,20210100000000,2021-01-13,53759664,Shuang,7/1/2016,f,,The Hills Shire,Private room in house,Private room,1,42,t,0,0,,,,,,
17942797,20210100000000,2021-01-12,37597992,Carlota,5/7/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,130,t,0,2,80,9,7,10,9,8
17942885,20210100000000,2021-01-13,37098642,Travis & Shauna,30/6/2015,t,Overseas,Northern Beaches,Entire house,Entire home/apt,13,600,t,0,4,95,10,10,10,10,10
17943724,20210100000000,2021-01-14,51466575,Nicole,16/12/2015,f,Marrickville,Inner West,Entire apartment,Entire home/apt,2,85,t,0,1,,,,,,
17943925,20210100000000,2021-01-12,6362724,Margot,13/5/2013,f,Arncliffe,Bayside,Entire apartment,Entire home/apt,2,100,t,0,4,100,10,8,10,10,8
17944286,20210100000000,2021-01-14,97595017,Suzanne,2/10/2016,f,,Sutherland Shire,Entire house,Entire home/apt,6,120,t,0,1,100,10,10,,,
17944310,20210100000000,2021-01-12,136172744,Maryam,21/6/2017,f,,The Hills Shire,Entire house,Entire home/apt,6,100,t,29,277,94,10,10,10,10,9
17944362,20210100000000,2021-01-11,121989000,David,22/3/2017,f,Palm Beach,Northern Beaches,Entire house,Entire home/apt,6,450,t,0,6,100,10,10,10,10,10
17945058,20210100000000,2021-01-12,33430942,Hannah,15/5/2015,f,Redfern,Sydney,Private room in house,Private room,2,41,t,0,3,80,8,5,10,6,8
17945288,20210100000000,2021-01-13,28716262,Kate,3/3/2015,f,Erskineville,Sydney,Entire townhouse,Entire home/apt,4,100,t,0,2,90,10,7,10,10,8
17946959,20210100000000,2021-01-13,9670881,Danny,27/10/2013,f,Rosebery,Sydney,Entire house,Entire home/apt,2,110,t,0,49,94,10,9,10,10,9
17948620,20210100000000,2021-01-12,123154938,"Chrissie, Bart + Cocoa",29/3/2017,f,Annandale,Inner West,Entire apartment,Entire home/apt,4,80,t,0,0,,,,,,
17949598,20210100000000,2021-01-12,6920564,Anna,15/6/2013,f,Elizabeth Bay,Waverley,Private room in apartment,Private room,2,200,t,1,0,,,,,,
17949628,20210100000000,2021-01-12,12557877,Rachel,25/2/2014,f,Darlinghurst,Sydney,Entire house,Entire home/apt,4,140,t,0,4,90,9,8,10,9,9
17949692,20210100000000,2021-01-11,2374627,Gabrielle,15/5/2012,f,,Woollahra,Entire apartment,Entire home/apt,4,357,t,28,3,93,9,8,10,10,9
17950974,20210100000000,2021-01-13,123172949,Melissa,29/3/2017,f,,Northern Beaches,Entire house,Entire home/apt,4,320,t,23,6,96,10,9,10,10,10
17951475,20210100000000,2021-01-12,82619806,Bettina,9/7/2016,f,Balmain,Inner West,Entire house,Entire home/apt,8,183,t,0,2,,,,,,
17961117,20210100000000,2021-01-13,5304527,Christina,3/3/2013,f,,Mosman,Private room in apartment,Private room,2,69,t,0,0,,,,,,
17963653,20210100000000,2021-01-14,61148901,Peter,1/3/2016,f,Manly,Northern Beaches,Private room in hostel,Private room,2,85,t,29,4,95,10,10,10,10,9
17965186,20210100000000,2021-01-10,41423540,Anthony,13/8/2015,f,,Liverpool,Private room in house,Private room,2,75,t,30,0,,,,,,
17966690,20210100000000,2021-01-14,123382716,Matthew,30/3/2017,f,,Northern Beaches,Entire apartment,Entire home/apt,3,92,t,0,3,100,10,10,10,10,8
17966840,20210100000000,2021-01-13,74223255,Fiona,26/5/2016,f,Randwick,Randwick,Entire apartment,Entire home/apt,2,100,t,0,0,,,,,,
17967489,20210100000000,2021-01-12,79435060,Anna,23/6/2016,f,,North Sydney,Entire apartment,Entire home/apt,2,150,t,29,6,96,10,10,10,10,10
17968323,20210100000000,2021-01-13,114295952,Klára,1/2/2017,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,140,t,0,5,100,10,10,10,10,10
17979933,20210100000000,2021-01-12,7906551,Brissa,3/8/2013,f,,Northern Beaches,Private room in apartment,Private room,2,54,t,5,13,98,9,9,10,10,10
17980212,20210100000000,2021-01-11,28399379,Gregory,26/2/2015,f,Bondi Beach,Waverley,Entire condominium,Entire home/apt,3,160,t,0,7,94,10,9,10,10,10
17980488,20210100000000,2021-01-10,71726869,Michele,12/5/2016,f,Kensington,Randwick,Entire house,Entire home/apt,5,400,t,23,0,,,,,,
17980731,20210100000000,2021-01-12,20335323,Wayne,20/8/2014,f,,Northern Beaches,Entire house,Entire home/apt,6,400,t,0,1,80,10,8,10,10,10
17981795,20210100000000,2021-01-11,58675772,Emma,14/2/2016,f,,Randwick,Entire condominium,Entire home/apt,4,300,t,25,7,97,10,9,10,10,9
17982048,20210100000000,2021-01-13,123532688,Marjan,31/3/2017,f,,Randwick,Entire house,Entire home/apt,9,500,t,0,1,,,,,,
17982484,20210100000000,2021-01-13,14171097,Amelia And Greg,11/4/2014,f,Elizabeth Bay,Sydney,Private room in apartment,Private room,2,116,t,0,18,96,10,9,10,10,10
17982961,20210100000000,2021-01-13,13291359,Rebecca,19/3/2014,f,,Sydney,Entire apartment,Entire home/apt,2,63,t,1,8,90,10,10,10,10,10
17985537,20210100000000,2021-01-14,1368107,David,3/11/2011,f,,Cumberland,Entire apartment,Entire home/apt,3,80,t,0,28,94,10,9,10,10,9
17986207,20210100000000,2021-01-11,49783102,Rena Kang,24/11/2015,f,,Sutherland Shire,Entire townhouse,Entire home/apt,4,148,t,0,4,95,10,10,10,10,10
17994006,20210100000000,2021-01-11,7409060,Annette,10/7/2013,f,,Sydney,Entire apartment,Entire home/apt,3,350,t,0,26,95,10,10,10,10,9
17994986,20210100000000,2021-01-14,47953805,Haini,2/11/2015,f,,Parramatta,Private room in house,Private room,1,23,t,0,0,,,,,,
18007741,20210100000000,2021-01-14,47352778,Andrea,24/10/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,3,199,t,21,4,100,10,10,10,10,10
18008686,20210100000000,2021-01-11,123798955,Anita,1/4/2017,f,Bondi,Waverley,Private room in guest suite,Private room,2,65,t,14,78,98,10,10,10,10,10
18008700,20210100000000,2021-01-11,29889387,Lisa,23/3/2015,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,180,t,0,2,100,9,9,10,10,10
18008898,20210100000000,2021-01-13,99716729,Adrian,15/10/2016,f,,Northern Beaches,Private room in house,Private room,2,60,t,0,1,,,,,,
18008905,20210100000000,2021-01-14,50347946,Mark,2/12/2015,f,,Randwick,Entire apartment,Entire home/apt,2,95,t,0,1,100,10,10,8,10,10
18009401,20210100000000,2021-01-10,18285131,Ali,17/7/2014,f,,Northern Beaches,Entire apartment,Entire home/apt,5,175,t,0,5,100,10,10,10,10,9
18009658,20210100000000,2021-01-13,12275052,Rhonda,16/2/2014,t,,Sutherland Shire,Private room in house,Private room,1,71,t,30,7,91,10,9,10,10,9
18009761,20210100000000,2021-01-12,123811025,Loane,1/4/2017,t,Erskineville,Sydney,Private room in townhouse,Private room,2,80,t,11,118,97,10,10,10,10,10
18010106,20210100000000,2021-01-11,123815160,Deon,1/4/2017,f,Darlinghurst,Sydney,Private room in house,Private room,1,50,t,0,0,,,,,,
18010181,20210100000000,2021-01-12,123815850,Salah,1/4/2017,f,,Blacktown,Private room in house,Private room,6,150,t,29,1,80,8,8,8,8,8
18010586,20210100000000,2021-01-13,22740968,Kerstin,20/10/2014,t,North Bondi,Waverley,Entire apartment,Entire home/apt,2,166,t,0,46,97,10,10,10,10,10
18010908,20210100000000,2021-01-14,2103889,Georgia,9/4/2012,f,,Northern Beaches,Entire house,Entire home/apt,6,200,t,0,6,80,7,6,10,10,7
18026073,20210100000000,2021-01-12,30748566,Lola,7/4/2015,f,Newtown,Sydney,Shared room in house,Shared room,1,40,t,0,0,,,,,,
18026185,20210100000000,2021-01-12,55723719,Giulianna,22/1/2016,f,,Waverley,Private room in apartment,Private room,2,50,t,0,0,,,,,,
18026275,20210100000000,2021-01-13,8557626,Harry & Veronica,1/9/2013,f,Bondi Beach,Waverley,Entire condominium,Entire home/apt,4,85,t,0,48,93,10,9,10,9,9
18027255,20210100000000,2021-01-11,1163897,Alisa,15/9/2011,f,North Bondi,Waverley,Private room in apartment,Private room,4,200,t,0,3,100,10,10,10,10,10
18029617,20210100000000,2021-01-11,23116214,Laura,29/10/2014,f,,Sydney,Private room in house,Private room,2,75,t,0,6,97,10,9,10,10,9
18030368,20210100000000,2021-01-11,15866843,Ella,22/5/2014,f,Redfern,Sydney,Entire house,Entire home/apt,4,130,t,0,3,100,10,8,9,9,9
18030630,20210100000000,2021-01-13,124339328,Edan,5/4/2017,f,,Sydney,Entire apartment,Entire home/apt,2,99,t,0,2,100,10,9,10,10,10
18031121,20210100000000,2021-01-11,75426674,Emily,2/6/2016,f,Coogee,Randwick,Entire apartment,Entire home/apt,5,150,t,0,0,,,,,,
18031841,20210100000000,2021-01-11,46356904,Louise,12/10/2015,f,Haberfield,Inner West,Entire house,Entire home/apt,6,314,t,0,1,100,10,10,10,10,10
18041058,20210100000000,2021-01-12,32475713,Nicholas,3/5/2015,f,,Bayside,Private room in apartment,Private room,2,56,t,0,3,100,10,10,10,10,9
18042064,20210100000000,2021-01-11,124146627,,,,,Sydney,Entire house,Entire home/apt,6,330,t,0,0,,,,,,
18042335,20210100000000,2021-01-14,121433775,Ida,19/3/2017,f,Paddington,Sydney,Private room in townhouse,Private room,2,60,t,0,2,,,,,,
18042924,20210100000000,2021-01-10,5579685,Suzie,22/3/2013,f,,Northern Beaches,Entire apartment,Entire home/apt,6,254,t,30,61,95,10,10,10,10,9
18043325,20210100000000,2021-01-14,124159922,Jolien,3/4/2017,f,Fairlight,Northern Beaches,Entire apartment,Entire home/apt,3,75,t,0,3,87,9,8,9,10,10
18043522,20210100000000,2021-01-14,91686262,Kim Denise,24/8/2016,f,Surry Hills,Sydney,Private room in house,Private room,2,48,t,0,4,73,8,6,10,8,7
18045954,20210100000000,2021-01-11,32739604,Richard,6/5/2015,f,Randwick,Randwick,Entire apartment,Entire home/apt,2,140,t,0,11,89,9,9,10,10,9
18046601,20210100000000,2021-01-13,4155261,Odile,15/11/2012,f,,Mosman,Entire house,Entire home/apt,8,750,t,3,5,100,10,10,9,10,10
18047045,20210100000000,2021-01-11,54551748,Kerry-Anne,13/1/2016,t,Manly,Northern Beaches,Entire house,Entire home/apt,4,450,t,20,4,100,10,10,10,10,10
18047153,20210100000000,2021-01-11,1703279,Shakira,5/2/2012,f,Marrickville,Inner West,Private room in house,Private room,2,55,t,0,2,90,10,10,10,10,9
18047246,20210100000000,2021-01-14,123979557,Ven,3/4/2017,t,,Penrith,Private room in house,Private room,2,41,t,29,62,97,10,10,10,10,10
18047488,20210100000000,2021-01-14,15620916,Yasmin,16/5/2014,f,Double Bay,Woollahra,Private room in apartment,Private room,1,65,t,0,39,98,10,10,10,10,10
18047523,20210100000000,2021-01-14,30618957,Samantha,5/4/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,200,t,0,2,100,10,8,8,10,10
18057755,20210100000000,2021-01-14,51677266,Alexander,18/12/2015,f,,Waverley,Private room in apartment,Private room,2,80,t,29,1,,,,,,
18057824,20210100000000,2021-01-14,124290913,Katie,4/4/2017,f,,Waverley,Private room in apartment,Private room,1,60,t,0,3,100,10,10,10,8,10
18058839,20210100000000,2021-01-11,34328425,Scarlett,27/5/2015,f,,Inner West,Entire apartment,Entire home/apt,2,101,t,0,1,,,,,,
18061382,20210100000000,2021-01-14,124329274,Giulio,4/4/2017,f,Manly,Northern Beaches,Private room in apartment,Private room,1,42,t,0,0,,,,,,
18061787,20210100000000,2021-01-13,85473137,Wendy,23/7/2016,f,Rhodes,Canada Bay,Private room in apartment,Private room,2,69,t,0,3,100,10,10,10,10,10
18062423,20210100000000,2021-01-12,41358564,Lee,13/8/2015,t,,Sutherland Shire,Entire house,Entire home/apt,2,147,t,8,246,98,,,,,
18062766,20210100000000,2021-01-12,8398997,Sandra,25/8/2013,t,Mosman,Mosman,Entire guest suite,Entire home/apt,3,230,t,2,105,99,10,10,10,10,10
18063010,20210100000000,2021-01-13,61148901,Peter,1/3/2016,f,Manly,Northern Beaches,Shared room in hostel,Shared room,2,56,t,0,4,85,9,7,10,9,8
18063449,20210100000000,2021-01-12,25047588,Michael,21/12/2014,f,Belmore,Canterbury-Bankstown,Private room in house,Private room,1,40,t,28,4,90,10,10,10,10,10
18065174,20210100000000,2021-01-12,15655429,Neelam,18/5/2014,f,,Waverley,Private room in apartment,Private room,2,80,t,0,1,100,10,10,10,10,10
18065364,20210100000000,2021-01-12,8926996,Nick,19/9/2013,f,Manly,Northern Beaches,Entire house,Entire home/apt,8,1000,t,23,1,100,10,10,10,10,10
18065379,20210100000000,2021-01-12,117395632,Renee,21/2/2017,f,Cronulla,Sutherland Shire,Entire apartment,Entire home/apt,4,590,t,0,8,85,9,8,10,10,10
18072733,20210100000000,2021-01-13,79537906,Eliza,23/6/2016,f,Glebe,Sydney,Private room in apartment,Private room,1,39,t,0,0,,,,,,
18075365,20210100000000,2021-01-13,64686895,Liang,27/3/2016,f,,Cumberland,Private room in apartment,Private room,2,45,t,29,9,88,9,8,9,9,9
18078439,20210100000000,2021-01-11,51980386,Carmelo,22/12/2015,f,Bondi Beach,Waverley,Private room in apartment,Private room,1,100,t,0,0,,,,,,
18078949,20210100000000,2021-01-11,124166290,Paul,4/4/2017,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,4,260,t,0,1,,,,,,
18080853,20210100000000,2021-01-12,89982935,Ricardo,15/8/2016,f,,Inner West,Private room in house,Private room,1,80,t,29,6,100,10,10,10,10,10
18081448,20210100000000,2021-01-13,46529244,Greg,14/10/2015,t,Balmain,Inner West,Entire apartment,Entire home/apt,2,110,t,0,114,98,10,10,10,10,10
18082235,20210100000000,2021-01-14,107111246,Tony And Janet,13/12/2016,f,Putney,Ryde,Entire guest suite,Entire home/apt,2,80,t,0,67,95,10,9,9,9,10
18082374,20210100000000,2021-01-14,124519429,Vincent,6/4/2017,f,Rosebery,Bayside,Private room in house,Private room,1,45,t,0,0,,,,,,
18083735,20210100000000,2021-01-13,26978568,Greg & Maggie,31/1/2015,t,,Willoughby,Entire house,Entire home/apt,2,90,t,0,56,99,10,10,10,10,10
18086235,20210100000000,2021-01-13,49753090,Angus,23/11/2015,f,Beaconsfield,Sydney,Private room in house,Private room,2,65,t,0,2,100,10,8,10,10,10
18093040,20210100000000,2021-01-12,41423540,Anthony,13/8/2015,f,,Liverpool,Private room in house,Private room,1,70,t,30,4,100,10,10,10,10,10
18094783,20210100000000,2021-01-11,62734643,Sofie,13/3/2016,f,Bondi,Waverley,Entire apartment,Entire home/apt,6,169,t,0,7,97,10,9,10,10,10
18096157,20210100000000,2021-01-14,4247513,Kristina,26/11/2012,t,,Northern Beaches,Entire apartment,Entire home/apt,2,145,t,27,39,95,10,10,10,10,9
18096447,20210100000000,2021-01-12,27821059,Vincent,16/2/2015,f,Randwick,Randwick,Private room in apartment,Private room,2,36,t,0,0,,,,,,
18098372,20210100000000,2021-01-12,42082503,Julie,21/8/2015,f,,Sutherland Shire,Entire guesthouse,Entire home/apt,2,99,t,28,66,97,10,10,10,10,10
18098383,20210100000000,2021-01-12,23470564,Harinder,7/11/2014,f,,Ryde,Entire house,Entire home/apt,8,300,t,0,42,92,10,9,10,10,10
