LISTING_ID,SCRAPE_ID,SCRAPED_DATE,HOST_ID,HOST_NAME,HOST_SINCE,HOST_IS_SUPERHOST,HOST_NEIGHBOURHOOD,LISTING_NEIGHBOURHOOD,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,PRICE,HAS_AVAILABILITY,AVAILABILITY_30,NUMBER_OF_REVIEWS,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_VALUE
8261751,20201200000000,2020-12-15,43227256,Jess,2/9/2015,f,,Northern Beaches,Entire townhouse,Entire home/apt,6,260,t,0,0,,,,,,
8262620,20201200000000,2020-12-15,43567554,Sullivan,7/9/2015,f,Bondi Beach,Waverley,Private room in apartment,Private room,2,120,t,0,3,100,10,9,10,10,10
8263200,20201200000000,2020-12-15,17592638,Mitch,27/7/2015,f,Darlinghurst,Woollahra,Private room in house,Private room,2,85,t,0,0,,,,,,
8274603,20201200000000,2020-12-15,37279866,Harumi,1/7/2015,f,Potts Point,Sydney,Entire apartment,Entire home/apt,4,186,t,0,15,95,10,9,10,10,10
8275608,20201200000000,2020-12-15,18430612,Ken,20/7/2014,f,,Northern Beaches,Entire house,Entire home/apt,7,450,t,5,1,100,10,8,10,8,8
8275898,20201200000000,2020-12-15,34923740,Bondi Beach Backpackers,3/6/2015,f,Bondi Beach,Waverley,Shared room in hostel,Shared room,6,35,t,0,9,78,8,7,8,8,8
8275913,20201200000000,2020-12-15,34923740,Bondi Beach Backpackers,3/6/2015,f,Bondi Beach,Waverley,Shared room in hostel,Shared room,6,35,t,0,9,80,9,8,9,9,9
8276269,20201200000000,2020-12-15,34923740,Bondi Beach Backpackers,3/6/2015,f,Bondi Beach,Waverley,Shared room in hostel,Shared room,6,35,t,0,8,73,9,7,10,9,9
8276745,20201200000000,2020-12-15,42812706,Brendan,29/8/2015,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,250,t,0,0,,,,,,
8276785,20201200000000,2020-12-15,34923740,Bondi Beach Backpackers,3/6/2015,f,Bondi Beach,Waverley,Shared room in hostel,Shared room,4,33,t,9,3,53,9,8,9,10,9
8276807,20201200000000,2020-12-16,436254,Christina,11/3/2011,f,,Randwick,Entire apartment,Entire home/apt,2,110,t,10,37,94,10,9,10,10,9
8276903,20201200000000,2020-12-15,24086133,Bourke St,23/11/2014,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,150,t,25,54,86,9,9,9,9,9
8277472,20201200000000,2020-12-15,27981424,Elizabeth,19/2/2015,f,,Sydney,Private room in apartment,Private room,2,90,t,1,29,100,10,10,10,10,10
8278082,20201200000000,2020-12-15,43651547,Niki,8/9/2015,f,,Sutherland Shire,Entire apartment,Entire home/apt,1,100,t,0,0,,,,,,
8279761,20201200000000,2020-12-15,43659229,Abi,8/9/2015,f,,Northern Beaches,Entire house,Entire home/apt,6,250,t,2,6,92,10,10,10,10,10
8280985,20201200000000,2020-12-15,43662281,Julie,8/9/2015,f,South Coogee,Randwick,Entire apartment,Entire home/apt,4,307,t,0,23,97,10,10,10,10,9
8282644,20201200000000,2020-12-16,43672802,Margaret,8/9/2015,f,,Inner West,Entire apartment,Entire home/apt,3,250,t,1,14,96,10,9,10,10,9
8288412,20201200000000,2020-12-16,43701053,Chris,8/9/2015,f,,Northern Beaches,Entire house,Entire home/apt,6,100,t,0,0,,,,,,
8292666,20201200000000,2020-12-15,14868572,Jiana,29/4/2014,f,Potts Point,Sydney,Entire apartment,Entire home/apt,2,95,t,0,131,88,9,9,9,10,9
8294494,20201200000000,2020-12-15,7671211,Belinda,23/7/2013,t,,Sutherland Shire,Entire guesthouse,Entire home/apt,2,133,t,0,455,99,10,10,10,10,10
8295210,20201200000000,2020-12-15,35509878,Adam,10/6/2015,f,,Northern Beaches,Private room in apartment,Private room,2,70,t,0,0,,,,,,
8295259,20201200000000,2020-12-16,12194349,Ben,12/2/2014,f,Redfern,Sydney,Entire apartment,Entire home/apt,2,150,t,0,5,80,10,6,9,8,8
8295922,20201200000000,2020-12-16,7275325,Jessie,4/7/2013,f,Tamarama,Waverley,Private room in house,Private room,2,300,t,0,0,,,,,,
8297190,20201200000000,2020-12-15,8588602,Cassandra,2/9/2013,f,,Sydney,Private room in house,Private room,2,50,t,0,0,,,,,,
8298671,20201200000000,2020-12-15,29777617,Virginny,22/3/2015,f,North Bondi,Waverley,Private room in apartment,Private room,2,85,t,0,0,,,,,,
8300201,20201200000000,2020-12-16,43763338,Ervin,9/9/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,107,t,0,0,,,,,,
8311054,20201200000000,2020-12-15,42634533,Ivan,26/8/2015,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,2,95,t,0,0,,,,,,
8311991,20201200000000,2020-12-15,29534928,Matthew,17/3/2015,f,Newtown,Inner West,Private room in house,Private room,2,38,t,0,8,88,10,9,10,10,9
8313239,20201200000000,2020-12-16,43830588,Fan,10/9/2015,f,Campsie,Canterbury-Bankstown,Private room in apartment,Private room,1,105,t,30,1,100,10,10,10,10,10
8313288,20201200000000,2020-12-15,40468204,Brian,4/8/2015,f,Bondi Junction,Waverley,Entire apartment,Entire home/apt,6,300,t,0,0,,,,,,
8315236,20201200000000,2020-12-15,10244117,Lauren,25/11/2013,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,3,120,t,0,45,93,9,9,10,10,9
8316234,20201200000000,2020-12-15,27682328,Kurt,13/2/2015,f,Marrickville,Inner West,Private room in house,Private room,2,40,t,0,1,100,10,8,10,10,10
8316449,20201200000000,2020-12-16,43165264,Josie,2/9/2015,f,,Randwick,Entire house,Entire home/apt,11,690,t,5,2,80,6,6,6,10,10
8317223,20201200000000,2020-12-16,16231210,Neil,1/6/2014,f,Lane Cove,Lane Cove,Entire house,Entire home/apt,4,124,t,0,6,97,10,10,10,10,10
8317766,20201200000000,2020-12-16,21538589,Catherine,19/9/2014,t,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,2,75,t,0,224,96,10,10,10,10,10
8326750,20201200000000,2020-12-16,43823585,Robert,9/9/2015,f,,Northern Beaches,Entire house,Entire home/apt,7,380,t,0,1,100,10,10,10,10,10
8327600,20201200000000,2020-12-15,38136149,Lyndsay,11/7/2015,f,,Northern Beaches,Entire house,Entire home/apt,8,465,t,0,2,100,10,9,10,10,10
8328678,20201200000000,2020-12-15,43905802,Bassam,10/9/2015,f,,Cumberland,Entire guest suite,Entire home/apt,3,149,t,30,72,95,10,10,10,10,9
8331998,20201200000000,2020-12-15,21996295,Stephen,1/10/2014,t,,Northern Beaches,Entire apartment,Entire home/apt,6,325,t,15,107,97,10,10,10,10,10
8332544,20201200000000,2020-12-16,43924933,Red,11/9/2015,f,Balmain,Inner West,Tiny house,Entire home/apt,2,160,t,6,220,95,10,10,10,10,9
8341763,20201200000000,2020-12-15,43969541,Maryam,11/9/2015,f,Lane Cove,Lane Cove,Entire apartment,Entire home/apt,4,90,t,0,2,70,10,10,10,10,8
8342978,20201200000000,2020-12-15,27241771,Hamish,4/2/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,2,59,t,0,6,93,10,9,10,10,10
8342986,20201200000000,2020-12-15,6495570,Nick,21/5/2013,f,Surry Hills,Sydney,Entire house,Entire home/apt,5,750,t,30,0,,,,,,
8345164,20201200000000,2020-12-15,43988159,Kathy,12/9/2015,f,Darlington,Sydney,Private room in apartment,Private room,1,70,t,0,0,,,,,,
8345313,20201200000000,2020-12-15,43988898,Danielle,12/9/2015,f,North Bondi,Waverley,Entire apartment,Entire home/apt,2,115,t,0,2,100,10,10,10,10,10
8345493,20201200000000,2020-12-15,43990009,Demi,12/9/2015,f,,Canterbury-Bankstown,Private room in villa,Private room,2,600,t,0,12,91,10,10,9,9,10
8347023,20201200000000,2020-12-16,43996983,David,12/9/2015,f,,Canterbury-Bankstown,Private room in house,Private room,4,46,t,0,0,,,,,,
8347536,20201200000000,2020-12-16,43917818,Morgan,11/9/2015,f,Queens Park,Waverley,Entire house,Entire home/apt,6,250,t,0,9,89,9,9,10,10,9
8356193,20201200000000,2020-12-15,31758808,Christopher,22/4/2015,f,Millers Point,Sydney,Entire apartment,Entire home/apt,2,429,t,19,11,98,10,10,10,10,10
8356300,20201200000000,2020-12-16,24927135,Caroline & Cedric,17/12/2014,f,,Inner West,Entire apartment,Entire home/apt,2,135,t,0,1,100,,10,,10,
8356783,20201200000000,2020-12-16,9492547,Ashlee,17/10/2013,f,Glebe,Sydney,Private room in house,Private room,2,100,t,0,1,,,,,,
8356824,20201200000000,2020-12-16,44049193,Sandra,13/9/2015,f,,Waverley,Entire apartment,Entire home/apt,2,280,t,0,11,91,9,9,10,10,9
8357716,20201200000000,2020-12-15,11287096,Ally,14/1/2014,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,4,150,t,0,12,97,10,10,10,10,10
8358616,20201200000000,2020-12-15,9356334,Claire,10/10/2013,f,,Sydney,Entire apartment,Entire home/apt,2,125,t,0,2,100,10,8,10,10,9
8360069,20201200000000,2020-12-15,37374610,Cecelia,3/7/2015,f,Ultimo,Sydney,Private room in apartment,Private room,1,100,t,29,0,,,,,,
8360494,20201200000000,2020-12-16,21424933,Ana,16/9/2014,f,Woolloomooloo,Sydney,Entire apartment,Entire home/apt,2,160,t,0,4,90,9,9,9,9,8
8360650,20201200000000,2020-12-15,1115118,Sm,5/9/2011,f,Paddington,Woollahra,Entire apartment,Entire home/apt,2,225,t,0,2,100,10,9,10,10,10
8371393,20201200000000,2020-12-16,25973070,Luke,11/1/2015,f,Edgecliff,Woollahra,Entire apartment,Entire home/apt,2,99,t,0,0,,,,,,
8371398,20201200000000,2020-12-15,23120867,Nic,29/10/2014,f,Crows Nest,North Sydney,Entire house,Entire home/apt,4,245,t,0,0,,,,,,
8371694,20201200000000,2020-12-16,22823009,Aaron,21/10/2014,f,Bronte,Waverley,Entire house,Entire home/apt,10,1300,t,1,7,100,10,9,10,10,10
8371981,20201200000000,2020-12-15,2377948,Jessica,15/5/2012,f,Darlington,Sydney,Entire apartment,Entire home/apt,2,134,t,0,78,95,10,9,10,10,9
8372369,20201200000000,2020-12-15,8477607,Joanne,27/8/2013,f,Palm Beach,Northern Beaches,Entire house,Entire home/apt,9,2000,t,0,3,100,10,10,10,10,9
8372854,20201200000000,2020-12-15,4871701,Ally & Andrea,27/1/2013,f,Erskineville,Sydney,Entire apartment,Entire home/apt,2,150,t,0,1,100,10,10,10,10,10
8373169,20201200000000,2020-12-15,668989,Martha,6/6/2011,f,Erskineville,Sydney,Entire house,Entire home/apt,6,200,t,0,2,100,10,10,10,10,10
8373433,20201200000000,2020-12-16,32022439,Murad,27/4/2015,f,,Blacktown,Private room in house,Private room,2,50,t,0,1,,,,,,
8374962,20201200000000,2020-12-15,4320572,Jason,4/12/2012,f,Bondi,Waverley,Entire apartment,Entire home/apt,6,458,t,0,45,97,10,10,10,10,10
8377192,20201200000000,2020-12-16,34556592,Desiree,30/5/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,4,250,t,0,1,100,10,8,10,10,10
8377514,20201200000000,2020-12-16,44151233,Kelly,14/9/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,4,130,t,0,2,100,10,10,8,9,9
8377764,20201200000000,2020-12-15,44152049,Lihua,14/9/2015,f,Kirribilli,North Sydney,Private room in apartment,Private room,2,100,t,0,0,,,,,,
8379312,20201200000000,2020-12-15,44159261,Katarzyna,14/9/2015,f,Erskineville,Sydney,Private room in house,Private room,2,53,t,0,0,,,,,,
8380988,20201200000000,2020-12-15,9031139,Jason,24/9/2013,f,Darlington,Sydney,Entire townhouse,Entire home/apt,2,89,t,0,98,98,10,10,10,10,10
8391032,20201200000000,2020-12-15,44213285,Anne,14/9/2015,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,4,399,t,0,4,100,10,10,10,10,10
8392155,20201200000000,2020-12-16,15469257,Rowen,13/5/2014,f,Haymarket,Sydney,Entire apartment,Entire home/apt,3,212,t,29,20,90,9,9,10,10,9
8392206,20201200000000,2020-12-16,32932774,Cyril,8/5/2015,f,Coogee,Randwick,Private room in apartment,Private room,2,40,t,0,0,,,,,,
8392442,20201200000000,2020-12-16,44154359,Darren,14/9/2015,f,Waterloo,Sydney,Private room in apartment,Private room,2,45,t,0,0,,,,,,
8392480,20201200000000,2020-12-16,44220617,Aryan-Danieal,14/9/2015,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,4,239,t,0,3,100,10,10,10,10,10
8392955,20201200000000,2020-12-15,27629241,Helen,12/2/2015,f,Fairlight,Northern Beaches,Entire house,Entire home/apt,5,330,t,0,7,100,10,10,10,10,9
8393389,20201200000000,2020-12-15,44226508,Kharina,15/9/2015,f,Coogee,Randwick,Shared room in apartment,Shared room,1,40,t,0,6,100,10,9,10,10,10
8393935,20201200000000,2020-12-16,18291377,Valerita,17/7/2014,f,Newtown,Inner West,Entire apartment,Entire home/apt,2,80,t,0,22,90,10,9,10,10,9
8395419,20201200000000,2020-12-16,34923740,Bondi Beach Backpackers,3/6/2015,f,Bondi Beach,Waverley,Shared room in hostel,Shared room,4,33,t,0,12,87,10,8,10,10,9
8395485,20201200000000,2020-12-16,36584333,Anne,24/6/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,4,119,t,0,110,96,10,10,10,10,10
8396994,20201200000000,2020-12-15,44241832,Paul,15/9/2015,f,Seaforth,Northern Beaches,Entire house,Entire home/apt,7,421,t,0,0,,,,,,
8397173,20201200000000,2020-12-16,41697489,Holly,17/8/2015,f,Newtown,Sydney,Entire apartment,Entire home/apt,3,130,t,0,1,80,8,8,10,10,8
8399195,20201200000000,2020-12-16,33525104,Andrew,16/5/2015,f,Darlinghurst,Sydney,Private room in house,Private room,2,100,t,0,2,100,10,10,10,10,10
8408379,20201200000000,2020-12-15,9708209,Karen,29/10/2013,f,Waverly,Waverley,Private room in house,Private room,2,84,t,0,6,100,10,10,10,10,10
8408585,20201200000000,2020-12-15,13767292,Roberta And John,1/4/2014,f,,Canada Bay,Private room in apartment,Private room,2,70,t,29,26,100,10,10,10,10,10
8409739,20201200000000,2020-12-15,2667593,Paul,18/6/2012,t,North Bondi,Waverley,Entire house,Entire home/apt,10,2000,t,16,4,100,10,10,10,10,10
8409819,20201200000000,2020-12-15,6151033,Ilkin,29/4/2013,f,Newtown,Inner West,Private room in house,Private room,1,55,t,0,7,100,10,10,10,10,10
8410563,20201200000000,2020-12-15,38507923,Austin,14/7/2015,f,Newtown,Inner West,Private room in house,Private room,2,48,t,0,0,,,,,,
8410964,20201200000000,2020-12-16,44307151,Denise,15/9/2015,t,Coogee,Randwick,Private room in bungalow,Private room,2,95,t,19,127,98,10,10,10,10,10
8417279,20201200000000,2020-12-15,13767292,Roberta And John,1/4/2014,f,,Canada Bay,Private room in apartment,Private room,2,200,t,29,8,98,10,10,10,10,10
8427530,20201200000000,2020-12-15,44381788,Lisanne,16/9/2015,f,Ultimo,Sydney,Private room in apartment,Private room,1,515,t,30,1,20,,,,,
8427831,20201200000000,2020-12-15,21718728,Brittany,24/9/2014,f,Waverly,Waverley,Private room in apartment,Private room,2,50,t,0,0,,,,,,
8427838,20201200000000,2020-12-15,44383510,Philippa,16/9/2015,f,Tempe,Inner West,Entire house,Entire home/apt,6,200,t,0,0,,,,,,
8427876,20201200000000,2020-12-16,27185951,Amy,3/2/2015,f,Bellevue Hill,Waverley,Entire apartment,Entire home/apt,2,89,t,0,1,100,10,10,10,10,10
8428030,20201200000000,2020-12-15,10378460,Niki,2/12/2013,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,4,186,t,0,4,100,10,9,10,10,9
8428039,20201200000000,2020-12-16,13425946,Zena,23/3/2014,f,Avalon Beach,Northern Beaches,Entire house,Entire home/apt,8,950,t,10,6,84,10,9,10,10,8
8431384,20201200000000,2020-12-15,37270093,Severine,1/7/2015,f,,Waverley,Entire apartment,Entire home/apt,3,133,t,18,19,92,9,9,10,10,9
8435684,20201200000000,2020-12-16,44417087,Vitor,17/9/2015,f,Bondi Junction,Waverley,Shared room in apartment,Shared room,1,28,t,0,1,100,10,8,8,10,8
8445033,20201200000000,2020-12-16,43978459,Enda,12/9/2015,f,,Randwick,Private room in house,Private room,4,79,t,0,0,,,,,,
8445819,20201200000000,2020-12-15,24238158,Kristy,27/11/2014,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,4,301,t,0,0,,,,,,
8446471,20201200000000,2020-12-15,27026435,Melissa,1/2/2015,f,Hillsdale,Bayside,Entire apartment,Entire home/apt,2,120,t,0,0,,,,,,
8447412,20201200000000,2020-12-15,24719748,Peter,11/12/2014,f,,Northern Beaches,Entire house,Entire home/apt,6,482,t,0,3,93,10,9,10,10,9
8447900,20201200000000,2020-12-15,4320572,Jason,4/12/2012,f,Bondi,Randwick,Entire apartment,Entire home/apt,4,350,t,0,18,93,10,10,10,10,9
8447941,20201200000000,2020-12-16,27856499,Benedict,16/2/2015,f,Willoughby,Willoughby,Entire bungalow,Entire home/apt,9,800,t,17,3,93,8,7,9,8,8
8447962,20201200000000,2020-12-15,5356095,Leanne,6/3/2013,f,Bondi,Waverley,Entire house,Entire home/apt,5,309,f,0,0,,,,,,
8450145,20201200000000,2020-12-15,37961438,Katie,9/7/2015,f,Bellevue Hill,Woollahra,Entire apartment,Entire home/apt,2,250,t,0,0,,,,,,
8450171,20201200000000,2020-12-15,10748594,Megan,21/12/2013,f,,Sydney,Entire apartment,Entire home/apt,4,207,t,0,0,,,,,,
8451396,20201200000000,2020-12-15,11450227,Maria,19/1/2014,f,,Sydney,Entire apartment,Entire home/apt,2,189,t,0,49,95,10,10,10,10,10
8461058,20201200000000,2020-12-16,44539333,Robyn,18/9/2015,t,Chatswood West,Ryde,Private room in house,Private room,2,90,t,14,56,98,10,10,10,10,10
8461067,20201200000000,2020-12-16,44539333,Robyn,18/9/2015,t,Chatswood West,Ryde,Private room in house,Private room,2,90,t,14,29,98,10,10,10,10,10
8461086,20201200000000,2020-12-15,2881498,Julien,9/7/2012,f,Mosman,Mosman,Entire apartment,Entire home/apt,4,200,t,0,0,,,,,,
8461328,20201200000000,2020-12-15,13141503,Daniel,15/3/2014,f,Bronte,Waverley,Entire apartment,Entire home/apt,2,220,t,0,0,,,,,,
8461998,20201200000000,2020-12-15,10205181,Philippa,23/11/2013,t,Newtown,Inner West,Entire apartment,Entire home/apt,4,140,t,0,162,98,10,10,10,10,10
8462233,20201200000000,2020-12-15,6136809,Katie,28/4/2013,f,Avalon Beach,Northern Beaches,Entire house,Entire home/apt,8,450,t,0,0,,,,,,
8466264,20201200000000,2020-12-15,18319353,Adam,18/7/2014,f,,Waverley,Entire apartment,Entire home/apt,4,200,t,0,0,,,,,,
8471427,20201200000000,2020-12-15,44612313,Annette,19/9/2015,f,Avalon Beach,Northern Beaches,Entire house,Entire home/apt,6,490,t,0,3,80,9,9,10,10,9
8472830,20201200000000,2020-12-15,12363831,Simon,18/2/2014,f,Newtown,Sydney,Entire apartment,Entire home/apt,2,110,t,0,11,82,8,9,9,9,9
8473485,20201200000000,2020-12-15,9084139,Gabriel And Tania,27/9/2013,f,,Inner West,Entire apartment,Entire home/apt,2,90,t,0,1,80,10,8,10,8,8
8474401,20201200000000,2020-12-15,44628208,Gail,19/9/2015,t,Woolloomooloo,Sydney,Entire apartment,Entire home/apt,4,369,t,6,82,97,10,10,10,10,9
8475314,20201200000000,2020-12-15,19415347,Margaret,3/8/2014,f,Balgowlah,Northern Beaches,Entire house,Entire home/apt,6,350,t,0,0,,,,,,
8475553,20201200000000,2020-12-15,44630702,Harks & Rupi,20/9/2015,f,,Inner West,Entire apartment,Entire home/apt,4,170,t,0,15,97,10,9,10,10,10
8475764,20201200000000,2020-12-15,38507923,Austin,14/7/2015,f,Newtown,Sydney,Private room in house,Private room,2,48,t,0,0,,,,,,
8476093,20201200000000,2020-12-15,25045311,Julia,21/12/2014,f,Randwick,Randwick,Entire apartment,Entire home/apt,2,92,t,0,7,97,10,9,10,10,9
8476652,20201200000000,2020-12-16,38507923,Austin,14/7/2015,f,Newtown,Inner West,Private room in house,Private room,2,60,t,0,1,60,8,10,8,8,6
8476731,20201200000000,2020-12-15,24812233,David,14/12/2014,f,,Waverley,Entire apartment,Entire home/apt,4,231,t,25,10,87,9,8,9,9,8
8476972,20201200000000,2020-12-15,44641459,Tamsin,20/9/2015,f,Avalon Beach,Northern Beaches,Entire house,Entire home/apt,5,500,t,0,1,100,10,10,10,10,10
8477051,20201200000000,2020-12-16,44641922,Jackie,20/9/2015,t,Balmain,Inner West,Entire apartment,Entire home/apt,2,107,t,18,11,96,10,10,10,10,9
8477067,20201200000000,2020-12-15,13977912,Emilya,7/4/2014,f,Alexandria,Sydney,Entire apartment,Entire home/apt,5,180,t,0,4,100,10,10,10,10,10
8478230,20201200000000,2020-12-15,21240549,Simone,12/9/2014,f,,Waverley,Entire townhouse,Entire home/apt,6,250,t,0,13,98,10,10,10,10,10
8482455,20201200000000,2020-12-15,44673671,Brendan,20/9/2015,f,Bondi Beach,Waverley,Private room in apartment,Private room,1,86,t,0,0,,,,,,
8485278,20201200000000,2020-12-15,44321105,Roos,16/9/2015,f,Bondi Beach,Waverley,Private room in apartment,Private room,2,80,t,0,0,,,,,,
8488424,20201200000000,2020-12-15,44706209,Brian,20/9/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,5,140,t,0,3,100,10,9,10,10,9
8489178,20201200000000,2020-12-16,44710018,Patricia,21/9/2015,t,,North Sydney,Entire apartment,Entire home/apt,2,92,t,3,279,97,10,10,10,10,9
8489331,20201200000000,2020-12-15,40248658,Deb,2/8/2015,f,,Northern Beaches,Entire house,Entire home/apt,8,675,t,0,2,100,10,10,10,10,10
8489597,20201200000000,2020-12-16,44712667,Jenna,21/9/2015,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,3,170,t,0,1,100,10,10,10,10,10
8491821,20201200000000,2020-12-16,8542612,Miles,31/8/2013,t,Avalon Beach,Northern Beaches,Entire house,Entire home/apt,2,231,t,0,58,98,10,10,10,10,10
8494045,20201200000000,2020-12-16,25706348,Federico,6/1/2015,f,Bondi,Waverley,Private room in apartment,Private room,2,80,t,29,0,,,,,,
8505967,20201200000000,2020-12-16,44727176,Sean,21/9/2015,t,Coogee,Randwick,Private room in apartment,Private room,1,60,t,14,103,99,10,10,10,10,10
8506494,20201200000000,2020-12-16,113874,Bondi Beach Holiday Homes,26/4/2010,f,Bellevue Hill,Randwick,Entire house,Entire home/apt,8,1110,t,0,0,,,,,,
8506611,20201200000000,2020-12-16,44793627,Sudeep,21/9/2015,f,,Lane Cove,Private room in apartment,Private room,2,122,t,30,1,100,10,10,10,10,10
8507811,20201200000000,2020-12-15,35688480,Lindsay,13/6/2015,f,,Waverley,Entire apartment,Entire home/apt,4,135,t,0,10,98,10,8,10,10,10
8508270,20201200000000,2020-12-16,44619946,Siv,19/9/2015,f,,Ryde,Private room in house,Private room,2,50,t,30,26,84,9,9,9,9,8
8510573,20201200000000,2020-12-15,17386186,Sandy,29/6/2014,t,,Canada Bay,Private room in apartment,Private room,2,140,t,2,58,98,10,10,10,10,10
8510922,20201200000000,2020-12-16,44815960,Evelyn,22/9/2015,f,,Ryde,Private room in apartment,Private room,1,61,t,14,0,,,,,,
8511466,20201200000000,2020-12-16,12870324,Emily,6/3/2014,f,Tamarama,Waverley,Entire apartment,Entire home/apt,3,170,t,0,1,80,8,8,10,10,10
8512388,20201200000000,2020-12-15,38417913,Dan,14/7/2015,f,Bondi Beach,Waverley,Private room in house,Private room,1,52,t,0,2,90,10,10,10,10,10
8512768,20201200000000,2020-12-16,35190814,Banu,7/6/2015,f,Newtown,Inner West,Private room in townhouse,Private room,1,50,t,0,6,97,9,9,10,9,10
8523520,20201200000000,2020-12-15,30669496,Louie,5/4/2015,f,,Parramatta,Private room in townhouse,Private room,1,42,t,30,9,91,9,8,9,9,9
8524383,20201200000000,2020-12-15,41695410,Catherine,17/8/2015,f,,Randwick,Entire apartment,Entire home/apt,2,331,t,30,0,,,,,,
8525278,20201200000000,2020-12-15,44891306,Craig,23/9/2015,f,,Northern Beaches,Entire house,Entire home/apt,6,400,t,0,5,96,10,10,10,10,9
8525600,20201200000000,2020-12-15,44893045,Kaidi,23/9/2015,f,Bexley,Bayside,Private room in house,Private room,1,38,t,0,0,,,,,,
8526065,20201200000000,2020-12-16,44893045,Kaidi,23/9/2015,f,Bexley,Bayside,Private room in house,Private room,1,35,t,0,3,80,9,6,10,9,7
8527881,20201200000000,2020-12-15,28190346,Fernanda,22/2/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,3,229,t,0,13,98,10,9,10,10,10
8528283,20201200000000,2020-12-15,103069716,Hometime,9/11/2016,f,,Sydney,Entire apartment,Entire home/apt,4,185,t,0,13,95,10,10,10,10,10
8528330,20201200000000,2020-12-16,44905618,Leah & Paul,23/9/2015,f,,Hornsby,Entire house,Entire home/apt,4,319,t,22,28,98,10,10,10,10,9
8532160,20201200000000,2020-12-16,44923736,Joseph,23/9/2015,f,,Inner West,Private room in apartment,Private room,1,80,t,29,0,,,,,,
8539193,20201200000000,2020-12-15,41804253,Brian,18/8/2015,f,Bondi Beach,Waverley,Private room in house,Private room,2,60,t,0,4,70,8,8,10,10,8
8541104,20201200000000,2020-12-15,44965141,Casey,23/9/2015,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,2,200,t,0,11,95,10,10,10,10,10
8543274,20201200000000,2020-12-15,44976672,Luke,24/9/2015,f,Coogee,Randwick,Private room in apartment,Private room,2,70,t,0,5,92,10,9,10,10,10
8543364,20201200000000,2020-12-15,11214101,Lichee,11/1/2014,f,Mascot,Sydney,Private room in apartment,Private room,2,73,t,0,0,,,,,,
8543815,20201200000000,2020-12-16,1460741,Kyle,1/12/2011,f,,Lane Cove,Entire apartment,Entire home/apt,3,99,t,0,3,93,10,10,10,10,10
8545246,20201200000000,2020-12-15,44985522,Kurt,24/9/2015,f,Randwick,Randwick,Private room in house,Private room,2,38,t,0,0,,,,,,
8555177,20201200000000,2020-12-16,45032966,Dan,24/9/2015,f,,Northern Beaches,Entire house,Entire home/apt,7,495,t,0,2,100,10,10,10,10,10
8555600,20201200000000,2020-12-15,9002997,Kaye,23/9/2013,f,Lane Cove,Lane Cove,Entire apartment,Entire home/apt,2,105,t,0,2,80,10,10,10,8,10
8556190,20201200000000,2020-12-15,45038456,Stefano,24/9/2015,f,,Northern Beaches,Private room in house,Private room,3,85,t,0,0,,,,,,
8556638,20201200000000,2020-12-15,27247556,Steph,5/2/2015,f,Maroubra,Randwick,Private room in apartment,Private room,2,62,t,0,4,100,10,10,10,10,10
8558336,20201200000000,2020-12-16,26282137,Anne-Marie,18/1/2015,f,Bondi Junction,Waverley,Entire apartment,Entire home/apt,4,175,t,0,3,100,10,9,10,10,10
8558410,20201200000000,2020-12-15,45045513,Yang,25/9/2015,f,Balgowlah,Northern Beaches,Private room in house,Private room,2,70,t,0,0,,,,,,
8558507,20201200000000,2020-12-15,45046021,Claire,25/9/2015,f,,Northern Beaches,Entire house,Entire home/apt,10,2000,t,20,1,100,10,10,10,10,10
8559496,20201200000000,2020-12-16,26395164,Tiger,20/1/2015,f,Mascot,Bayside,Shared room in apartment,Shared room,1,58,t,30,19,98,10,10,10,10,10
8568908,20201200000000,2020-12-15,42862227,Blythe,29/8/2015,f,,Northern Beaches,Entire house,Entire home/apt,8,600,t,8,0,,,,,,
8569919,20201200000000,2020-12-16,45102938,Linh,25/9/2015,f,,North Sydney,Entire house,Entire home/apt,6,364,t,30,16,89,10,9,10,10,10
